family,seed,audit_id,dataset_index,target,output_scale_s,resolved,certification_pass,quadrature_order,nested_quadrature_error,endpoint_change,R,D,H,chi,R_over_s,D_over_s,H_over_s,interaction_pot_mass_M,R_over_M,H_over_M,signed_cosine,spearman_abs,top3_jaccard,false_consensus_primary,max_abs_transfer_entry,pot_conservation_error,bshap_reconstruction_error,ig_reconstruction_error,bshap_completeness_error,ig_completeness_error,margin_gap_error,interior_mobius_reconstruction_error,R_order2,R_order2_over_s,R_order3,R_order3_over_s,R_order4,R_order4_over_s,R_order5,R_order5_over_s,R_order6,R_order6_over_s,R_order7,R_order7_over_s,R_order8,R_order8_over_s,bshap_0,ig_0,bshap_1,ig_1,bshap_2,ig_2,bshap_3,ig_3,bshap_4,ig_4,bshap_5,ig_5,bshap_6,ig_6,bshap_7,ig_7
smooth_crossnet,20260840,10,5210,0.904,3.4684034206752097,True,True,32,6.727951529228449e-14,0.17525954465953575,1.5174970728817103,0.22720750476033438,1.290289568121376,0.8502748316154114,0.43752034836428927,0.06550780783052708,0.3720125405337622,7.719795254637598,0.1965721917262103,0.16714038722027583,0.9907201386387977,0.8571428571428572,1.0,False,0.07364414759977544,4.081804338973427e-15,3.3306690738754696e-16,2.7755575615628914e-17,3.3306690738754696e-16,1.3322676295501878e-15,2.2898349882893854e-16,0.0,0.3876496214644348,0.11176601290197359,0.5186043010819147,0.14952248576117355,0.2979990356915644,0.08591821640907954,0.2009653362160028,0.05794174201825691,0.09662498657984986,0.027858635475869597,0.012635356127973226,0.0036429891784368743,0.003018435719969335,0.0008702666194988709,-0.7647340267236882,-0.9743346380171566,-0.119809673535271,-0.09785676193522222,0.04107013189797922,0.14028068564607413,0.016241701381967417,0.019690845936119597,0.0427529422414144,0.025146048774547798,-0.13454940585968989,-0.12005418845495144,1.3480260394970163,1.3546113488217746,-0.25373816424019213,-0.17222379611165117
smooth_crossnet,20260840,11,7482,0.932,3.4684034206752097,True,True,32,1.4210854715202004e-14,0.2895762143117573,1.635617759621513,0.26550918073775437,1.3701085788837586,0.8376703975143961,0.47157656167433365,0.0765508357981225,0.3950257258762112,7.288757001247788,0.22440283841833467,0.18797561486124517,0.991296350832327,0.9761904761904763,1.0,False,0.23640895893540442,6.552917930502389e-15,2.220446049250313e-16,1.1102230246251565e-16,2.220446049250313e-16,9.992007221626409e-16,3.3306690738754696e-16,0.0,0.6065704317945833,0.17488462506374172,0.633203280973021,0.18256333078167492,0.266870789256916,0.07694341081146872,0.09164855994653678,0.026423846603373245,0.034901568218949575,0.010062718774552221,0.0023421122573365778,0.0006752710031870018,8.101717416839288e-05,2.3358636335510505e-05,-0.5661836991474354,-0.5720213940638446,-0.03773437380269316,-0.04598908796899072,-0.0003381450768063367,-0.002699128210665102,0.11522801668757059,0.03481135145796017,0.01905622963417716,0.02093298798888839,-0.2971194584883734,-0.17234636517905344,1.3144810358971988,1.14584191260562,-0.2578133913918811,-0.11895406231815858
smooth_crossnet,20260840,12,13055,0.961,3.4684034206752097,True,True,32,3.3768150178858924e-08,0.20180023808414527,1.2194973267173612,0.3004218003394429,0.9190755263779183,0.7536511202135086,0.3516019271137601,0.0866167408752464,0.2649851862385137,2.9704331120336054,0.41054529111496274,0.30940791854717264,0.876868736440034,0.6190476190476191,0.5,False,0.35105439499395685,7.764622278472189e-15,2.220446049250313e-16,5.551115123125783e-17,2.7755575615628914e-17,1.3322676295501878e-15,1.1102230246251565e-16,0.0,0.5287956876559514,0.15246083673652022,0.4367444854041893,0.1259209014732105,0.1997338512397479,0.05758668384684756,0.04581016022157377,0.013207852335889952,0.007745386104540426,0.0022331272245812157,0.0006494712936613977,0.00018725367694827211,1.828479769531722e-05,5.271819761888494e-06,-0.24771723763211728,-0.2434862938339661,0.05773204108948421,0.055398180540516095,-0.021090463742071148,-0.021832997506839678,0.028165359620345935,0.024396271034915706,0.00019384674779609763,-0.0008893921048575982,0.06535715341248563,0.05269352150335991,-0.28540896959453976,0.01078188694675131,0.6045685081827616,0.3247390615042643
smooth_crossnet,20260840,13,12827,0.962,3.4684034206752097,True,True,64,6.078471059822732e-15,0.45737466696617135,1.6645877856803055,0.41837509625412633,1.2462126894261791,0.7486614404760039,0.4799291154418977,0.1206246925487922,0.3593044228931055,3.908844914650717,0.425851580716665,0.3188186578483217,0.8091708306032133,0.8571428571428572,0.5,False,0.4274832432685548,1.1224257200764809e-14,5.551115123125783e-16,6.245004513516506e-17,2.220446049250313e-16,1.3322676295501878e-15,1.6653345369377348e-16,0.0,0.7381198310646191,0.21281256576575686,0.652158019630064,0.18802830597575224,0.23126243380768952,0.06667691319560186,0.0346892239464524,0.010001496290676386,0.007985369032630737,0.0023023184053590252,0.000352393152578601,0.00010160097019798206,2.051504626901724e-05,5.914838552726223e-06,-0.019421611525982617,-0.018584992423901804,0.17794489678296035,0.09910854999602568,0.07317235067450151,0.06781378069393028,0.009089952368313416,0.012411554604613281,-0.0010813297481341922,-0.0001025599385090726,-0.08458790964366324,-0.0870833781432506,-0.36511725715203946,0.04812084795408162,0.6673755752102158,0.3356908642231833
smooth_crossnet,20260840,14,2997,1.002,3.4684034206752097,True,True,32,2.1788126858268697e-15,0.0736693733819318,0.1527695062454882,0.051768557488773986,0.10100094875671423,0.6611329134913475,0.044046060309716764,0.014925760129338118,0.029120300180378648,1.548090648434726,0.09868253283485266,0.0652422704438117,0.9930300735794052,0.9285714285714287,0.5,False,0.019699487870428342,6.016021014687567e-15,1.1102230246251565e-16,2.7755575615628914e-17,3.3306690738754696e-16,1.1102230246251565e-16,1.6306400674181987e-16,0.0,0.081769521146139,0.023575550830883613,0.05164057031658699,0.014888859239601917,0.012910441468091454,0.0037223009846928706,0.005438543186037987,0.001568024974724319,0.0008548056816566161,0.00024645509128525976,0.00015064844236396986,4.3434521332193376e-05,4.976004611032328e-06,1.4346671962581638e-06,-0.32210303326972756,-0.330641845804665,0.04592201292776777,0.089393007983464,0.010172804469232868,0.0167742315816511,0.0022907920901530194,-0.002296206321528171,0.005680275717234294,0.0064808009771643756,0.08002352749813643,0.054823612458753085,0.29877496869932246,0.28533213719655015,-0.04709197475018719,-0.04619636468945784
smooth_crossnet,20260840,15,5030,1.01,3.4684034206752097,True,True,32,2.3483298638993233e-13,0.6165587255244376,1.2977586215703096,0.2143819364168298,1.0833766851534798,0.8348060010131745,0.3741659963297087,0.06180997721859446,0.31235601911111427,6.837976868716262,0.18978692769604913,0.15843526615451525,0.9967642880413133,0.7142857142857144,1.0,False,0.07110180029743707,7.469719287556131e-15,1.5543122344752192e-15,1.1102230246251565e-16,1.3322676295501878e-15,3.3306690738754696e-16,9.575673587391975e-16,0.0,0.39562986728956845,0.1140668541990278,0.4523750889712646,0.13042747169335875,0.23767729536962073,0.06852642744867062,0.15809373856090939,0.04558112750624971,0.04239658269811691,0.012223659579329839,0.011144793300619625,0.003213234433510626,0.0004412553802090459,0.00012722146956109986,-0.7175005782342403,-0.832082211458863,0.003830561249410943,-0.05873115901873381,0.015619271567727397,0.08769755903727813,0.038200875042537795,0.04995831206750784,0.005682529572911158,-0.03098014075314307,0.04442725090743096,0.043851338309423,1.565437268915092,1.636778399307229,-0.33913845349643357,-0.27993337196626067
smooth_crossnet,20260840,16,9116,1.026,3.4684034206752097,True,True,32,2.4424906541753444e-15,0.10847038082871685,1.2968364387347395,0.10998838004661352,1.186848058688126,0.9151871610317152,0.37390011525310934,0.03171153026518512,0.3421885849879242,8.04243450174537,0.16124923845550745,0.14757323276062193,0.9958261898202179,0.8095238095238096,1.0,False,0.036466332274148416,4.5102810375396984e-15,2.220446049250313e-16,1.1102230246251565e-16,1.6653345369377348e-16,3.3306690738754696e-16,1.1102230246251565e-16,0.0,0.2738384925494649,0.0789523187865371,0.4136889203842998,0.11927358793336823,0.32004947631572433,0.09227573540260749,0.17495356015783814,0.0504421022984054,0.08980123154783036,0.025891230245168064,0.022310183469133493,0.0064324072961473066,0.0021945743104470642,0.0006327332908753263,-0.5199275353480683,-0.5692505342347612,0.036071435923183494,0.045093740983093135,0.04579532171911643,0.0810214411907987,0.06131406561110907,0.016234982689329953,-0.024363212033246158,-0.024863375687731958,-0.09438825371137033,-0.0791953906678057,0.8408066805987954,0.8257205460151393,-0.2368381219308025,-0.18629102945934572
smooth_crossnet,20260840,17,20015,1.034,3.4684034206752097,True,True,32,8.049116928532385e-16,-0.20555136940419017,0.055017228115462544,0.016651951617603546,0.038365276497858994,0.6973320505595677,0.015862407408406977,0.004801042323491261,0.011061365084915713,0.7876161040243541,0.06985284815070432,0.048710629838356743,0.9967415225896925,0.9761904761904763,1.0,False,0.007835352440457077,3.378048708813086e-15,1.3877787807814457e-16,3.469446951953614e-18,8.326672684688674e-17,8.326672684688674e-17,1.0148132334464322e-16,0.0,0.02844657953808862,0.008201635187106001,0.018160692445805978,0.005236038096822818,0.006072842866378868,0.0017509044161871576,0.0019898421814897966,0.0005737055181148521,0.0003114448048949414,8.979486153150865e-05,3.4789678811577994e-05,1.0030459145610384e-05,1.0365999918945956e-06,2.988694987772778e-07,-0.16593046051101706,-0.16295427335921342,0.014984881025890628,0.015622967753287236,0.03194125957182829,0.018997529447482175,-0.011971099175484149,-0.003958841603921058,0.036555249094947465,0.03284702760169008,-0.014778649591757764,-0.012128434829229373,-0.0668269970414681,-0.06501741663180215,-0.029525552777129555,-0.028959927782483547
smooth_crossnet,20260840,18,1857,1.059,3.4684034206752097,True,True,64,2.9583082650219694e-09,-0.18690538803557977,9.397253474518392,4.993601528727697,4.403651945790695,0.46861053154856835,2.7093888267152573,1.4397406884564685,1.2696481382587887,22.447690403725552,0.4186289683039627,0.19617394335854874,0.9598781356890416,0.880952380952381,1.0,False,5.481639487563379,1.9989218613680748e-14,8.881784197001252e-16,3.3306690738754696e-16,1.2212453270876722e-15,1.915134717478395e-15,1.7763568394002505e-15,2.220446049250313e-16,6.376190720275148,1.8383647883249599,2.257860737503382,0.6509798497038254,0.4992745070693869,0.14394937569638047,0.23492924086184266,0.06773411635492735,0.026109669880672585,0.007527864182416732,0.0028405131786283073,0.0008189685091693664,4.8085749327137135e-05,1.3863943577179401e-05,-0.4775850312593819,-0.2690432716899169,-0.019391445558832623,0.06846750279158378,-0.03660001172873403,-0.02322328828152062,0.0574830270029087,0.0014237450611708732,0.0031640844228744518,-0.0007628261190210339,0.16883802184242383,0.08658146712525006,-5.285838213632392,-0.602014116271787,5.403024180875555,0.551665399348663
smooth_crossnet,20260840,19,19048,1.075,3.4684034206752097,True,True,32,2.376171143181338e-08,0.2355101953367984,1.5973321383210703,0.4900145017878791,1.1073176365331912,0.6932294229658927,0.4605381625445723,0.1412795578700259,0.31925860467454636,4.064996240569794,0.39294799891307425,0.2724031145421127,0.9740756667708211,0.9523809523809524,0.5,False,0.38855637066645243,1.322162865302623e-14,2.220446049250313e-16,1.1102230246251565e-16,1.942890293094024e-16,1.6653345369377348e-15,2.220446049250313e-16,0.0,0.724146705093762,0.20878387467187687,0.6488671424013048,0.18707948981176675,0.16177226867483913,0.04664171062411944,0.0529357330788382,0.015262276805312619,0.008915286643314896,0.002570429549853032,0.0006714147706631253,0.00019358035650086458,2.3587658347626892e-05,6.800725142588799e-06,-0.14349728625717068,-0.10196455778423327,-0.09849278227602888,-0.14982730337729283,-0.022937402212942472,-0.025103842639222402,0.024739115313673746,0.012409774793715236,0.0062311106533386494,0.010662281140660947,0.031046901976360154,0.026660635511827888,-0.7204487286371217,-0.2763981258095035,1.1588692667766898,0.7390713335008446
smooth_crossnet,20260840,20,9519,1.089,3.4684034206752097,True,True,64,1.276445615872035e-11,0.19341337738257747,7.403564103856278,1.8918883179418466,5.511675785914431,0.7444624924694819,2.134574098192705,0.545463744691367,1.5891103535013376,21.6607352516012,0.3417965280430171,0.2544546951843197,0.9941880016810767,0.9285714285714287,1.0,False,1.5199503057001726,4.0968096970406265e-14,8.881784197001252e-16,2.7755575615628914e-17,7.771561172376096e-16,5.551115123125783e-16,4.996003610813204e-16,1.7763568394002505e-15,2.832356422247329,0.8166167768615398,2.208918953166502,0.6368690965990575,1.63644222299395,0.47181426855915637,0.6062629586768232,0.17479597530750887,0.1049284722507619,0.030252672346383225,0.014163078835451804,0.004083457752066977,0.000491995685456984,0.00014185076699099928,-0.9995087609758118,-0.6371105016461374,-0.028368926836051744,-0.09264128787974277,-0.05781549096306483,-0.009345480202613228,0.09343896279733634,0.017628449325540682,-0.00088564877217085,0.0002058893389148267,0.3239153652184535,0.20296624766094354,-2.675799983586177,-1.1958714738455425,3.5384378605000646,1.9075815346312148
smooth_crossnet,20260840,21,2993,1.098,3.4684034206752097,True,True,32,2.921274333544943e-15,0.21426547946549568,0.09025584198197686,0.045940180466415396,0.04431566151556147,0.49100047755812676,0.026022302205089613,0.013245339395228718,0.012776962809860895,0.6888964828628898,0.13101510056619112,0.06432847694532584,0.9925622936589413,0.7380952380952381,0.5,False,0.02084060748314329,9.205526965705424e-15,5.551115123125783e-17,1.3877787807814457e-17,1.1102230246251565e-16,0.0,7.632783294297951e-17,0.0,0.05191343267150321,0.014967530121221305,0.03263402706627482,0.009408947895663709,0.004800004616891132,0.0013839233891531262,0.0008115531196351741,0.00023398463823368776,9.015422450341613e-05,2.59930041488269e-05,6.578709750760055e-06,1.8967544869620004e-06,9.157341712207664e-08,2.6402181642483108e-08,-0.06702778522851448,-0.06263740836700861,-0.045470776619752545,-0.0044036190659590795,-0.005127719105490371,-0.007986022863377542,-0.013285015310721682,-0.0225723474258064,0.003744322480461801,0.004202710043832123,0.03144749883009085,0.018136601394216738,0.34915974229930635,0.3286760951417369,-0.03917478787988417,-0.03915052939213842
smooth_crossnet,20260840,22,11936,1.16,3.4684034206752097,True,True,32,1.5711170697763066e-09,0.5585265508576525,2.7574974504583456,0.17323510469759645,2.584262345760749,0.9371766945174141,0.79503365554908,0.04994664221149684,0.7450870133375832,13.83642265907427,0.19929265810985547,0.18677243456898346,0.9974538165887923,0.9523809523809524,0.5,False,0.060592368259173315,4.6004866582904924e-15,8.881784197001252e-16,1.1102230246251565e-16,1.2212453270876722e-15,7.771561172376096e-16,9.506284648352903e-16,0.0,0.5333258024597853,0.15376694627868878,0.7542237676415922,0.2174556059844861,0.6688809091747533,0.1928498009163361,0.4939637259318201,0.1424181867043765,0.23183024488743462,0.06684062283686226,0.06478351496388055,0.018678194865598664,0.010489485399078534,0.003024297962731365,-0.19310557655072128,-0.24152078660219842,-0.09390166830676755,-0.0941060734369525,-0.04396287709054576,0.04372919098727042,0.02061996840405209,0.01190031807965548,0.11945726578814374,0.07401270089465793,0.21586015871128073,0.19837963178136656,1.4621216921034623,1.4091509447353232,-0.9285624122012506,-0.843019375581471
smooth_crossnet,20260840,23,9470,1.162,3.4684034206752097,True,True,64,5.288747217946366e-11,0.8727918021201815,4.342079703513374,2.096239674485334,2.24584002902804,0.5172268088977797,1.2518958082067864,0.6043817342554834,0.6475140739513029,15.629063674545012,0.2778208467206708,0.14369638999461173,0.9974266003813322,0.8333333333333335,1.0,False,1.8270435028815455,3.012694260728921e-14,3.552713678800501e-15,6.661338147750939e-16,1.5543122344752192e-15,1.9984014443252818e-15,1.3322676295501878e-15,2.220446049250313e-15,2.509415675592038,0.7235074387925493,1.0347734700068114,0.29834288129186753,0.6227326214955196,0.17954446065397128,0.14160972389009446,0.040828504275470544,0.031296337359752985,0.009023269084903736,0.00218768154968163,0.0006307459901119992,6.41936194701381e-05,1.8508117910240453e-05,-0.33853278282814847,-0.19935754353143229,-0.1407515105838719,0.07921428032898521,-0.03397967704761651,-0.01514375048125296,0.037326569925529435,0.00201147967054579,-0.0005016988168439597,0.004689496279560104,0.023846305080069442,0.015669024481012997,-3.5244695830589707,-1.8113980604459774,4.849854179450036,2.797106875818742
