family,seed,audit_id,dataset_index,target,output_scale_s,resolved,certification_pass,quadrature_order,nested_quadrature_error,endpoint_change,R,D,H,chi,R_over_s,D_over_s,H_over_s,interaction_pot_mass_M,R_over_M,H_over_M,signed_cosine,spearman_abs,top3_jaccard,false_consensus_primary,max_abs_transfer_entry,pot_conservation_error,bshap_reconstruction_error,ig_reconstruction_error,bshap_completeness_error,ig_completeness_error,margin_gap_error,interior_mobius_reconstruction_error,R_order2,R_order2_over_s,R_order3,R_order3_over_s,R_order4,R_order4_over_s,R_order5,R_order5_over_s,R_order6,R_order6_over_s,R_order7,R_order7_over_s,R_order8,R_order8_over_s,bshap_0,ig_0,bshap_1,ig_1,bshap_2,ig_2,bshap_3,ig_3,bshap_4,ig_4,bshap_5,ig_5,bshap_6,ig_6,bshap_7,ig_7
softplus_mlp,20260840,10,5210,0.904,3.5638500924200676,True,True,128,1.1057821325266559e-13,0.22782620883472493,8.128701026203519,0.2970488894592396,7.831652136744279,0.9634567825164588,2.2808762477109816,0.08335055677314575,2.197525690937836,19.49195523060171,0.41702850894310145,0.40178894544395677,0.9797238753507572,0.6904761904761906,0.5,False,0.3523659725113383,8.403000517631654e-15,4.440892098500626e-16,1.1102230246251565e-16,7.771561172376096e-16,9.769962616701378e-15,4.996003610813204e-16,4.440892098500626e-16,0.8566729041207478,0.24037849008935605,2.2530584765788237,0.6321978809857466,2.3644104905708385,0.6634427456978872,1.7186327327284117,0.4822404669556,0.7628177171685556,0.2140431548428449,0.163433165087376,0.0458585969805467,0.009675539948759734,0.0027149121589986587,-0.5788257606604091,-0.4242437971266646,-0.15683630215098512,-0.1633981254059931,-0.09154395216409571,-0.12288683815467324,-0.00176871372878388,-0.06653432446022309,0.058051843782800684,0.049913369757390615,-0.13344352952281616,-0.0789239931485286,1.1655397248443846,1.2534871143955868,-0.033347101565369686,-0.21958719702217966
softplus_mlp,20260840,11,7482,0.932,3.5638500924200676,True,True,128,5.573319583618286e-14,0.744102952704923,7.116838016022333,0.732383377665708,6.384454638356625,0.897091464493519,1.9969521252196032,0.20550341868290423,1.791448706536699,12.954868552869804,0.5493562506619017,0.4928228034349542,0.9394494481446224,0.8095238095238096,0.2,False,0.7909885883245714,1.634803403760543e-14,2.220446049250313e-16,1.1102230246251565e-16,8.881784197001252e-16,8.548717289613705e-15,6.661338147750939e-16,4.440892098500626e-16,1.4707400997368896,0.41268293042544024,2.5993666616659286,0.7293703703179061,1.6924615723694907,0.474896959321936,1.0146847075710999,0.2847158778449259,0.29799580183167107,0.08361625604440452,0.04054696099207167,0.011377291395704541,0.001042211855177394,0.0002924398692846449,-0.2852473741679634,-0.09365778516235078,-0.041218618636952954,-0.035824037329489834,0.0033507080148196555,0.004725565795789401,0.051291694092967896,-0.23706586778810462,0.011712250966529811,0.005054215124137993,-0.27666914683148824,-0.08546011289515047,1.3794828186466586,1.7222981342819783,-0.0985993793796473,-0.5359671593218954
softplus_mlp,20260840,12,13055,0.961,3.5638500924200676,True,True,128,1.1102230246251565e-14,0.3883186866791579,2.602098472567836,0.5088701683414163,2.09322830422642,0.8044385430812514,0.7301369039349396,0.14278663668366112,0.5873502672512784,4.521178410363404,0.5755354547839409,0.46298290273799886,0.1320023245898686,0.04761904761904763,0.2,False,0.3984096739522421,1.0103029524088925e-14,2.7755575615628914e-16,5.551115123125783e-17,2.220446049250313e-16,4.6074255521944e-15,3.3306690738754696e-16,4.440892098500626e-16,0.9206388064512107,0.25832702907715227,0.8970152862816512,0.25169837760278074,0.5527447381757175,0.155097639867442,0.1847059284078971,0.05182763685844898,0.040464374540077355,0.01135411801583372,0.006029325688540766,0.001691801151054166,0.0005000130227345228,0.00014030136222564402,-0.1220205053795926,-0.13078549246602228,0.08037409365149181,0.062216211620813956,-0.03739397279663978,-0.04513706329687532,-0.04831416300695092,-0.0741423666173755,0.0014014289679531514,-0.004578026578829399,0.06251996042940763,0.06550629864573913,-0.00814211540883697,0.4977417147162452,0.4598939602223258,0.01749741065545748
softplus_mlp,20260840,13,12827,0.962,3.5638500924200676,True,True,128,9.742207041085749e-15,0.6203791420249303,2.9931657062694743,0.4095497126876714,2.583615993581803,0.8631717208874103,0.8398685771423499,0.11491777209112704,0.7249508050512229,4.514698704841253,0.6629823830901072,0.5722676445299242,0.5600700769120435,0.7380952380952381,0.5,False,0.34453677779744046,1.0880185641326534e-14,8.326672684688674e-17,2.7755575615628914e-17,5.551115123125783e-16,5.329070518200751e-15,1.1102230246251565e-16,4.440892098500626e-16,1.0848519123988316,0.30440447388800024,0.9845136834674768,0.27625002677902566,0.579590599861884,0.1626304656008433,0.2587073916893186,0.07259210824820098,0.07107778264895512,0.01994410000581395,0.013555088399272674,0.003803495671185192,0.0008692478037275225,0.00024390694927834387,-0.024289335098617103,-0.014211326299917544,0.24533208804301013,0.11556466462098355,0.09128232918370044,0.09641564509987059,-0.014850236281119849,-0.032779836130194764,0.003036015776875141,-0.0037106560615333367,-0.13723279078355038,-0.14112622317748266,0.10847694172457495,0.5028153296973737,0.3486241294600575,0.0974115442758253
softplus_mlp,20260840,14,2997,1.002,3.5638500924200676,True,True,32,6.220413073521058e-11,0.2720741128447288,0.45251063684124077,0.11924580062401936,0.3332648362172214,0.7364795633171919,0.1269724104848526,0.03345982505763712,0.0935125854272155,2.2999594027118198,0.1967472279326747,0.14490031251172428,0.9415203847855167,0.3333333333333334,0.5,False,0.040115522135107495,1.3331349912881763e-14,5.551115123125783e-17,3.8163916471489756e-17,3.3306690738754696e-16,6.661338147750939e-16,6.938893903907228e-17,4.440892098500626e-16,0.1359149013635293,0.038137098317520685,0.14921774318519176,0.04186981475527327,0.10220432068626956,0.028678063901634736,0.04618683225081563,0.012959813418934242,0.016375617216619762,0.00459492312862681,0.0024703636264623435,0.000693172709962337,0.0001408585123514653,3.95242529002711e-05,-0.022433456430327493,-0.03402614049430462,0.28969173641057333,0.32295987069323695,-0.03321390682153949,-0.03531906205256132,-0.07629535614595867,-0.05425304517998914,0.009817404431373019,0.012268780672562443,0.007492935686354967,-0.013238224106641362,0.08442472591102679,-0.00039207562499714646,0.012590029803226727,0.07407400893742368
softplus_mlp,20260840,15,5030,1.01,3.5638500924200676,True,True,128,1.4210854715202004e-13,0.23190829194988383,8.904152686229285,0.36915476750538456,8.5349979187239,0.9585412806233319,2.4984644290082447,0.1035831356348399,2.394881293373405,19.0786852084004,0.46670682958324405,0.4473577621043779,0.9857267610123489,0.7380952380952381,1.0,False,0.49863694350092297,8.841018195315797e-15,2.220446049250313e-16,4.440892098500626e-16,2.220446049250313e-16,1.1546319456101628e-14,1.249000902703301e-16,4.440892098500626e-16,0.9521359742790724,0.2671649899933123,2.5660805609426656,0.7200304430313855,2.590661906765345,0.7269278559935528,2.0284062391589313,0.5691614929239411,0.6078942986259994,0.17057235373590104,0.14831902559573606,0.04161763871920285,0.010654680861528744,0.0029896546109473357,-0.6081705059785906,-0.35501097176113805,-0.35884973515527874,-0.27624377468072797,-0.04887667005954272,-0.05462815668680294,-0.03366273247644701,-0.15786933144713697,0.08441582337962614,0.03636336839156918,0.038953106222671445,0.02923639040616528,1.287217240868902,1.1057897297660249,-0.12911823485145624,-0.09572896203808091
softplus_mlp,20260840,16,9116,1.026,3.5638500924200676,True,True,64,1.644420155599846e-10,0.1475695924540268,6.538582159306837,0.36338166159858754,6.175200497708249,0.9444250064088648,1.8346961824274568,0.10196322858008589,1.7327329538473708,13.628234846696156,0.4797820284768546,0.4531181453191116,0.9557296787085825,0.6190476190476191,0.2,False,0.27266395132890403,1.0935696792557792e-14,1.1102230246251565e-16,5.551115123125783e-17,6.106226635438361e-16,9.992007221626409e-16,2.7755575615628914e-17,4.440892098500626e-16,0.5736952935129188,0.1609762696621578,1.8050386732059598,0.5064855777870921,2.0132046248182585,0.5648959896209248,1.3163037778904019,0.3693488064186653,0.6334134394280488,0.1777329076706263,0.17629072593230635,0.04946636961730183,0.020635624518941673,0.005790261650688244,-0.21708683446123916,-0.10612022648856227,0.1543565842361747,0.1434053244299125,-0.06275367532718869,-0.0790164117993934,-0.09726083382462025,-0.1389953748862908,0.007905721509070025,0.00869318462859395,-0.09557178833582405,-0.10618498727462894,0.7912588539241813,0.5074389286045362,-0.33327843526652645,-0.08165084476013953
softplus_mlp,20260840,17,20015,1.034,3.5638500924200676,True,True,32,1.0443035325380379e-15,0.0964894905245075,0.09532985697853635,0.016804570897010648,0.0785252860815257,0.8237218492754665,0.02674912089632863,0.004715285565111786,0.022033835331216844,0.6195456088229288,0.15387060390865012,0.12674657840076609,0.9918516856158341,0.9047619047619048,0.5,False,0.012182766516269266,5.8234667088541414e-15,2.0816681711721685e-17,1.3877787807814457e-17,5.273559366969494e-16,5.828670879282072e-16,2.2551405187698492e-17,4.440892098500626e-16,0.04023702562303694,0.011290324951831403,0.031162102231158756,0.008743943045594779,0.016230014561022372,0.0045540676908778785,0.005726951219744574,0.0016069562611303978,0.0016591187669813563,0.0004655411209663747,0.0003029340092806075,8.500189441888034e-05,1.1710567310711925e-05,3.2859315086285655e-06,-0.0346095330880684,-0.04745780482126794,0.010385557934448933,0.010135626988040356,0.08828764426045384,0.089148649205684,-0.0193352484243768,-0.009102575206024591,0.04547871467775544,0.04763019643957097,-0.04129792992911261,-0.04428362583996475,0.038349470421607856,0.041908881393220625,0.009230814671799764,0.008510142365249425
softplus_mlp,20260840,18,1857,1.059,3.5638500924200676,True,True,128,9.80519165860727e-09,0.2148036616015363,5.289316371684777,0.9163976320108066,4.37291873967397,0.8267455437310302,1.484157928790157,0.25713697496981913,1.2270209538203378,10.985228717464995,0.48149351349193986,0.39807261661485793,0.3587605722569998,0.4761904761904762,0.5,False,0.6197072325264313,2.540838650588739e-10,2.220446049250313e-16,1.1102230246251565e-16,3.3306690738754696e-16,2.7755575615628914e-16,3.3306690738754696e-16,4.440892098500626e-16,0.9163873450771043,0.25713408850337544,1.9556793447460024,0.5487546597163347,1.5958723744671615,0.4477944731349428,0.6572734375126206,0.18442791376398568,0.1339218406170407,0.0375778546078238,0.02699703945207907,0.0075752455215495505,0.003184989748641309,0.0008936935241511549,-0.5358027339033026,-0.29745198676679035,0.052101417872651164,0.0917979479273016,-0.025844987454813936,-0.03858099573230539,0.06804192339645686,-0.025309131624772014,-0.0007688752626667049,0.0026154508033776583,0.018986942767576814,0.1265758978429208,0.8937826794763722,0.083472110764286,-0.2556927052907372,0.2716843683875182
softplus_mlp,20260840,19,19048,1.075,3.5638500924200676,True,True,128,4.967692923685263e-13,0.4221795417958556,3.295582303853629,0.26435545433948504,3.0312268495141437,0.9197849029501202,0.924725288210911,0.07417692873831623,0.8505483594725948,5.8495643549898935,0.5633893575411947,0.5181970255491584,0.925217913441479,0.8571428571428572,0.5,False,0.47033861185223924,9.270362255620057e-15,1.6653345369377348e-16,4.163336342344337e-17,2.7755575615628914e-16,5.773159728050814e-15,1.6653345369377348e-16,4.440892098500626e-16,1.018771192026328,0.28586252665148476,1.375939456980531,0.38608230461404897,0.5761748577348477,0.16167202401703445,0.24513439363170594,0.06878358720897966,0.06554550012823271,0.018391766889309137,0.013067375315978704,0.003666645615586253,0.0009495280359979284,0.0002664332144658593,-0.17756563141307094,-0.0643984999141581,-0.1055126830342804,-0.12952084523803675,-0.025976030672988034,-0.05202923132076961,0.03147307984544139,-0.03985711194277653,-0.014571429838216318,0.016439417184714197,0.027061332445881256,0.028750426134519946,0.47042269832129047,0.5889110804502903,0.2168482061417985,0.07388430644206637
softplus_mlp,20260840,20,9519,1.089,3.5638500924200676,True,True,128,1.387223669269133e-09,0.3732758255437121,11.159872844341063,1.154905931782635,10.004966912558428,0.8965126262734917,3.131409165631555,0.32406131061432625,2.8073478550172286,21.14641772591574,0.5277429486633196,0.47312821690346923,0.4435140704256582,0.7619047619047621,0.5,False,1.2734694548070353,1.1302636604426652e-10,4.440892098500626e-16,4.440892098500626e-16,3.3306690738754696e-16,6.217248937900877e-15,4.440892098500626e-16,4.440892098500626e-16,2.5897704655727316,0.7266777216810829,3.6538813895465205,1.0252623692893088,2.9973367943574454,0.8410389653404513,1.3340635852451348,0.37433212695521256,0.4763355931987633,0.13365758403022585,0.10237337895175952,0.028725500876003982,0.006111637420453024,0.0017148974457292215,-0.7698611942147595,-0.5619051979371782,-0.05025515106177198,-0.0827988941339541,-0.09575444487879996,-0.15265258862582806,0.06215306693060784,-0.0026956527376840963,-0.0016004954239844755,0.002605321966379518,0.1575023570151738,0.24528176315878147,1.1958108657862079,0.19519554049107143,-0.12471917860896112,0.730245533362118
softplus_mlp,20260840,21,2993,1.098,3.5638500924200676,True,True,32,5.865639640667553e-09,0.67068851069115,0.3559863178131759,0.12298878016917139,0.23299753764400452,0.6545126202470603,0.09988812901258703,0.03451008796098229,0.06537804105160475,1.664491751392143,0.21387088131583534,0.13998119092457545,0.9774668161640665,0.7380952380952381,1.0,False,0.05817598821526282,8.87527898396634e-15,1.1102230246251565e-16,2.7755575615628914e-17,4.440892098500626e-16,1.1102230246251565e-16,5.551115123125783e-17,4.440892098500626e-16,0.17053408192426364,0.04785108169588042,0.10561771541156344,0.029635846815274626,0.05626997096427455,0.01578909592296119,0.01727536325566174,0.004847387742936947,0.005415373354619762,0.0015195289403832357,0.0008342376800300859,0.0002340832690478259,3.957522276077112e-05,1.1104626102243592e-05,0.005912559232512712,-0.018768430581773066,0.5144632796962253,0.5444491283559265,0.03760782021009707,0.04649023128657076,-0.06689321792061018,-0.054141248180932015,0.003908470986534934,0.008098135311116911,0.007193435202134913,0.00012581600453756515,0.23056617963916967,0.13932600848188115,-0.062070016354914,0.005108870013822193
softplus_mlp,20260840,22,11936,1.16,3.5638500924200676,True,True,128,2.8554936193359026e-13,0.9931003370337366,20.711019633020555,0.6926304671541643,20.01838916586639,0.9665573941106275,5.811417174103564,0.1943489342122768,5.617068239891288,43.05091755843985,0.4810819561489299,0.4649933218889528,0.9840013665027733,0.7619047619047621,1.0,False,0.5962372828795344,8.992806499463768e-15,4.440892098500626e-16,1.1102230246251565e-16,1.1102230246251565e-15,6.8833827526759706e-15,2.220446049250313e-16,4.440892098500626e-16,1.6878561314779092,0.47360469371812264,3.899246817672844,1.094110783718465,5.093185276415623,1.4291244424809812,4.708308883468657,1.3211298908118307,3.35655681040864,0.9418344552560394,1.6087456676855978,0.4514066602035899,0.3571200458912807,0.10020624791453414,-0.06211602281671731,0.010677395870704204,-0.07051789120529585,-0.09144563136042211,-0.09364593315232951,-0.10949414112093923,0.02054562207278579,0.14909811831675315,0.152910022620706,0.11450716546512682,0.19031225367362242,0.15521885851473274,1.467887063071778,1.9591716152945495,-0.6122747772308119,-1.1946330439467754
softplus_mlp,20260840,23,9470,1.162,3.5638500924200676,True,True,128,2.0701690361946135e-09,0.7202390795601392,5.6304638546642956,1.7474529414482307,3.883010913216065,0.6896431650119493,1.579882348766492,0.4903272854166561,1.0895550633498359,9.454409233242355,0.5955384113125964,0.41070899486380713,-0.3761246822647727,0.6428571428571429,0.5,False,1.4624897962345926,1.1970013868989327e-10,1.1102230246251565e-16,2.220446049250313e-16,3.3306690738754696e-16,6.217248937900877e-15,4.440892098500626e-16,4.440892098500626e-16,1.880276436651036,0.5275969493358279,1.673834969807706,0.4696704200234954,1.4831709745557904,0.41617097691912974,0.4808784978564239,0.13493230225345382,0.08951785241888388,0.02511829905788655,0.022116454109726805,0.006205775646053734,0.000668669204878073,0.00018762551385095063,-0.33424219443514624,-0.1391962973690545,0.1250325639008849,0.07375694827640769,-0.03913628098543994,-0.10044742518475913,0.048327113418992304,-0.005789130641848955,-0.000368207112124212,0.007371574983380004,0.014715274025210365,0.019715304032868104,0.9702062971051253,-0.6105436404584709,-0.06429548635736297,1.4753717459216107
